"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0075_depth100",0.000108560906452929,0.128519997960097,0.242377965754472,0.25100174743668,0.000108560906527362,0.00358929058670237,0.000108560906527367,0.00010856090660833,0.00608194403662926,0.00639074475953171,0.18955209583184,0.00132687781119144,0.0411503386466558,0.00287922700866353,0.000108560906363153
"mix_0075_depth25",0.000108560906527355,0.133298997372446,0.294518662462335,0.229482249988346,0.000108560906527367,0.00301555412988585,0.000108560906527365,0.00100025492445547,0.0015284860332696,0.00908688198999474,0.189981758843935,0.00010856090654054,0.0312459744993507,0.00897506821011788,0.000108560906506096
"mix_0076_depth100",0.00541851591501188,0.0747112997807865,0.256402506246852,0.107919070292589,0.222946615956395,0.00143968097235204,7.59926345696257e-05,7.59926345395977e-05,0.0136205120533531,7.59926345029024e-05,0.24859556718709,7.59926344665646e-05,7.59926345691543e-05,7.59926345691539e-05,0.00793970762540546
"mix_0076_depth25",0.00577193936699608,0.0732454615121893,0.287238470682086,0.0582385296110091,0.235569494650742,0.000108560906527363,0.000108560906527363,0.000108560906591088,0.0107337374256634,0.00457447261720426,0.268450702697135,0.00152446495073071,0.0085819999723847,0.000108560906527364,0.00417720791717725
"mix_0077_depth100",0.00132125640368333,0.0335330430770782,0.264176801205924,0.0241719410092705,0.35037086340836,7.59926345691542e-05,7.59926345646696e-05,7.59926344887782e-05,0.00183934949224762,0.00123568882264197,0.257676978855981,8.08321691914586e-05,0.00209980877397553,7.59926345653035e-05,0.0125257491815879
"mix_0077_depth25",0.00457165222667131,0.0330140133544895,0.277470205352107,0.0159949875583716,0.326675601156692,0.0112746520524442,7.59926345691551e-05,7.59926345340096e-05,7.59926345575129e-05,0.0122156704106506,0.22860947166566,7.59926356137977e-05,0.00427374040886801,7.59926345691543e-05,7.59926345688929e-05
"mix_0078_depth100",5.31948441831526e-05,0.0765785309212348,0.330705447231659,0.290928747126969,5.31948441984068e-05,0.00247383450145236,5.31948441984079e-05,5.31948442042536e-05,5.3194844197171e-05,0.0177116809724845,0.256835884793325,5.31948441093735e-05,0.00220967818035765,5.31948441984078e-05,5.31948442184439e-05
"mix_0078_depth25",7.59926345115539e-05,0.0681916843273492,0.346314285494128,0.256741031676041,7.59926345691443e-05,0.00141975705163517,7.59926345691542e-05,7.59926345691543e-05,7.5992634568137e-05,0.0249448100667496,0.239445970614516,0.00142340655179861,0.00275364131821838,7.59926345691539e-05,7.59926345704553e-05
"mix_0079_depth100",0.000272556050398137,0.0343974516159766,0.305370874079455,0.344738671650664,7.59926345691543e-05,7.59926345691543e-05,7.59926345694705e-05,7.59926346878907e-05,0.0186358950490388,0.0162549559371479,0.203850665105365,0.000209346763123457,0.000631337265616858,7.59926345691541e-05,7.59926345508664e-05
"mix_0079_depth25",7.59926345711072e-05,0.0413400062322477,0.329202005081163,0.319930446514209,7.59926345691542e-05,7.59926345691572e-05,7.59926345691559e-05,7.59926345691542e-05,0.0104467857454755,0.0237432813682159,0.211432657218283,0.000582257961957911,0.002548677032437,7.59926345691562e-05,7.59926345691543e-05
